UR_id,dataset,split,n_sources,theta,method,sources_explored,shipping_time_total,shipping_rows_total,local_time_total,method_time_total,rows_final,coverage_final,penalty_final,runtime_total
20,MATHE,high_penalty_5,5,0.7,method1_full_scan_stats,1,0.006106125001679175,4051,1.216924584005028,1.2230307090067072,10,0.9166666666666666,0.5650793650793651,1.2333979606628418
20,MATHE,high_penalty_5,5,0.8,method1_full_scan,5,0.03706879200035473,20255,21.039447207993362,21.076515999993717,10,0.9166666666666666,0.5650793650793651,21.084851026535034
20,MATHE,high_penalty_5,5,0.8,method1_full_scan_stats,1,0.00609358299698215,4051,1.2178279580039089,1.223921541000891,10,0.9166666666666666,0.5650793650793651,1.2337629795074463
20,MATHE,high_penalty_5,5,0.9,method1_full_scan,5,0.036541833003866486,20255,20.995004085008986,21.031545918012853,10,0.9166666666666666,0.5650793650793651,21.03939414024353
20,MATHE,high_penalty_5,5,0.9,method1_full_scan_stats,1,0.006458957999711856,4051,1.1999527499938267,1.2064117079935386,10,0.9166666666666666,0.5650793650793651,1.2190489768981934
20,MATHE,low_coverage_20,20,0.7,method1_full_scan,20,0.07567612602724694,20255,5.910927919008827,5.986604045036074,8,0.6666666666666666,0.5416666666666666,6.0053791999816895
20,MATHE,low_coverage_20,20,0.7,method1_full_scan_stats,1,0.0034077500022249296,1013,0.07800812500499887,0.0814158750072238,8,0.6666666666666666,0.5916666666666667,0.09889101982116699
20,MATHE,low_coverage_20,20,0.8,method1_full_scan,20,0.07372024998039706,20255,5.922989749000408,5.996709998980805,8,0.6666666666666666,0.5416666666666666,6.010663747787476
20,MATHE,low_coverage_20,20,0.8,method1_full_scan_stats,1,0.0032925829946179874,1013,0.07699062500614673,0.08028320800076472,8,0.6666666666666666,0.5916666666666667,0.09762096405029297
20,MATHE,low_coverage_20,20,0.9,method1_full_scan,20,0.06572633399628103,20255,5.933904666999297,5.999631000995578,8,0.6666666666666666,0.5416666666666666,6.013737201690674
20,MATHE,low_coverage_20,20,0.9,method1_full_scan_stats,1,0.0031887500008451752,1013,0.07881004200316966,0.08199879200401483,8,0.6666666666666666,0.5916666666666667,0.09968709945678711
20,MATHE,low_coverage_5,5,0.7,method1_full_scan,5,0.03856437499780441,20255,6.074211541003024,6.112775916000828,8,0.6666666666666666,0.625,6.123006820678711
20,MATHE,low_coverage_5,5,0.7,method1_full_scan_stats,1,0.005819124999106862,4051,0.44812649999948917,0.45394562499859603,8,0.6666666666666666,0.5916666666666667,0.4644298553466797
20,MATHE,low_coverage_5,5,0.8,method1_full_scan,5,0.03020921001007082,20255,5.974221958982525,6.004431168992596,8,0.6666666666666666,0.625,6.013638973236084
20,MATHE,low_coverage_5,5,0.8,method1_full_scan_stats,1,0.006104959000367671,4051,0.4482918749927194,0.45439683399308706,8,0.6666666666666666,0.5916666666666667,0.4647219181060791
20,MATHE,low_coverage_5,5,0.9,method1_full_scan,5,0.030151706996548455,20255,6.013847123991582,6.04399883098813,8,0.6666666666666666,0.625,6.053132057189941
20,MATHE,low_coverage_5,5,0.9,method1_full_scan_stats,1,0.005891250002605375,4051,0.44824795900058234,0.4541392090031877,8,0.6666666666666666,0.5916666666666667,0.46458888053894043
20,MATHE,low_penalty_20,20,0.7,method1_full_scan,20,0.12312562401348259,20319,21.49445108199143,21.61757670600491,5,1.0,0.0,21.661245107650757
20,MATHE,low_penalty_20,20,0.7,method1_full_scan_stats,1,0.003780833001655992,1016,0.1728078749947599,0.1765887079964159,7,1.0,0.2888888888888889,0.2020401954650879
20,MATHE,low_penalty_20,20,0.8,method1_full_scan,20,0.07481787500000792,20319,21.18961612498242,21.26443399998243,5,1.0,0.0,21.277331829071045
20,MATHE,low_penalty_20,20,0.8,method1_full_scan_stats,1,0.0031566250036121346,1016,0.17340675099694636,0.1765633760005585,7,1.0,0.2888888888888889,0.19394803047180176
20,MATHE,low_penalty_20,20,0.9,method1_full_scan,20,0.07377874799567508,20319,21.330348082017736,21.40412683001341,5,1.0,0.0,21.41686201095581
20,MATHE,low_penalty_20,20,0.9,method1_full_scan_stats,1,0.0030884169973433018,1016,0.17273816600209102,0.17582658299943432,7,1.0,0.2888888888888889,0.19302916526794434
20,MATHE,low_penalty_5,5,0.7,method1_full_scan,5,0.03967437500250526,20319,21.263331789989024,21.30300616499153,7,1.0,0.0,21.313112258911133
20,MATHE,low_penalty_5,5,0.7,method1_full_scan_stats,1,0.0066690000021480955,4064,1.1974259580019861,1.2040949580041342,6,1.0,0.06666666666666667,1.214026927947998
20,MATHE,low_penalty_5,5,0.8,method1_full_scan,5,0.036960917997930665,20319,21.14610395800264,21.18306487600057,7,1.0,0.0,21.19135594367981
20,MATHE,low_penalty_5,5,0.8,method1_full_scan_stats,1,0.0060695840002154,4064,1.2177180829967256,1.223787666996941,6,1.0,0.06666666666666667,1.2338790893554688
20,MATHE,low_penalty_5,5,0.9,method1_full_scan,5,0.02966320899577113,20319,21.21058975100459,21.240252960000362,7,1.0,0.0,21.248260736465454
20,MATHE,low_penalty_5,5,0.9,method1_full_scan_stats,1,0.005903458004468121,4064,1.1981771670034504,1.2040806250079186,6,1.0,0.06666666666666667,1.2143821716308594
21,MATHE,random_10,10,0.7,method1_full_scan,10,0.048055290018965025,20255,1.9852698739996413,2.0333251640186063,10,1.0,0.4962962962962963,2.0493879318237305
21,MATHE,random_10,10,0.7,method1_full_scan_stats,1,0.004233041996485554,2026,0.09510137500183191,0.09933441699831747,10,1.0,0.4962962962962963,0.11247992515563965
